,Word,Count
3004,literally,70
3047,multiple,70
1743,various,70
1742,fantasy,70
1044,hall,69
396,shade,69
2382,mickeys,69
4291,uk,69
759,70,69
2241,door,69
1029,travelled,69
3465,dated,69
1800,surprise,69
873,tomorrowland,68
440,thrilling,68
1668,menu,68
1964,somewhat,68
6690,breaking,68
2298,rip,68
946,map,68
3809,toilet,68
2137,manage,68
2422,machine,67
5396,blue,67
2744,75,67
2901,memories,67
134,weekday,67
45,shoving,67
369,china,67
2524,list,67
1283,selling,67
2345,bay,67
1898,nowhere,67
2325,railroad,67
1117,sold,67
628,location,67
4237,middle,67
2099,movie,67
850,perfect,66
1274,rate,66
3559,before,66
2484,prior,66
980,mine,66
4824,ups,66
3075,disgusting,66
329,scary,66
2608,six,66
4435,burgers,66
1399,rode,66
311,served,66
1860,while,65
1419,meeting,65
11842,phantom,65
1809,somewhere,65
2030,starting,65
1182,pricey,65
1302,majority,64
2221,exit,64
1215,checked,64
3197,dog,64
109,style,64
1217,closures,64
3570,starts,64
711,entering,64
1511,june,64
2973,35,64
788,variety,64
4598,detail,63
2198,talking,63
3404,upon,63
4888,joke,63
1281,october,63
507,air,63
1447,play,63
657,decorations,63
5354,finding,63
1690,feels,62
482,cute,62
1471,package,62
1872,matter,62
825,wear,62
1566,unlike,62
1627,today,62
1195,adventureland,62
4369,13,62
1189,3rd,62
6995,frontierland,61
8208,smokers,61
1028,suitable,61
6305,rubbish,61
528,basic,61
4311,term,61
5207,baby,61
2853,states,61
2329,airport,61
1298,town,61
53,forget,60
1790,floor,60
2277,overcrowded,60
1920,pack,60
2747,greet,60
1812,moment,60
780,consider,60
2031,january,60
3397,simple,60
406,surely,60
292,building,59
2910,doubt,59
732,bar,59
278,renovation,59
712,stores,59
1622,mistake,59
2582,wet,59
3088,opportunity,59
1187,event,59
529,souvenir,59
2496,opens,59
859,cancelled,59
2425,based,59
1089,mainland,59
2307,fault,58
2027,month,58
2026,action,58
1536,bathrooms,58
4334,date,58
996,filled,58
3320,interested,58
3948,sat,58
1276,mention,58
108,hongkong,58
2381,luckily,58
2132,anymore,58
2678,jump,58
2684,sitting,58
435,impressive,58
416,up,58
883,actual,58
4333,afford,57
2104,drive,57
46,cutting,57
1249,dream,57
1250,boy,57
1684,cant,57
1225,covered,57
458,ques,57
7009,nemo,57
816,river,57
2526,honestly,57
2998,occasions,57
539,previously,57
746,organised,57
1691,constantly,57
637,relatively,57
168,finished,56
2819,recent,56
4521,recently,56
385,discount,56
28,choices,56
1221,returning,56
701,feet,56
1834,clear,56
3134,apparently,56
3145,pool,56
4782,fries,56
35,fountains,56
48,gift,56
3488,moved,56
3660,ran,56
1153,alot,56
1949,comfortable,56
1880,ridiculously,56
172,rider,56
3037,faces,56
597,smallest,55
999,selection,55
2275,entered,55
2705,via,55
938,taste,55
2214,sense,55
3871,rules,55
268,coasters,55
2013,16,55
106,typical,55
8431,santa,54
3152,fastpasses,54
578,mystic,54
1440,g,54
3149,thursday,54
1275,polite,54
610,hate,54
3719,eventually,54
1649,cover,54
956,teens,54
1418,loads,54
2371,says,54
1806,stars,54
2060,chose,54
1188,2nd,53
517,incredibly,53
370,weeks,53
2753,hoping,53
3147,appreciate,53
2093,carousel,53
2838,cleanliness,53
3032,alone,53
2107,terms,53
1756,guy,53
1605,firstly,53
2306,grown,53
4244,enjoying,53
5201,planet,53
6756,fantasmic,52
320,longest,52
2022,period,52
2908,dollars,52
3469,friend,52
4836,childrens,52
2163,winter,52
1919,march,52
1282,numerous,52
1593,higher,51
1239,treat,51
3046,february,51
38,bottles,51
2994,catch,51
