,Word,Count
2080,entertaining,136
3568,stroller,136
1294,packed,135
951,games,135
2163,scary,135
233,mid,135
1237,arrive,134
719,change,134
35,yet,134
882,simply,134
522,ago,134
789,taxi,134
736,shaped,134
612,hyperspace,133
1391,carry,133
1102,drop,132
2534,room,132
444,read,132
941,halal,132
1606,original,132
1418,mansion,132
1350,princess,131
773,reviews,131
343,disappointing,131
477,sleeping,131
2647,problem,130
1071,american,130
406,works,129
870,various,129
1332,quick,129
498,tomorrow,128
1581,meals,128
2267,watched,128
1751,pleasant,128
700,choose,128
1298,shorter,127
1315,peak,127
1382,stand,126
940,entertainment,126
939,filled,126
119,humid,126
178,certainly,126
949,facilities,125
2243,kingdom,125
1081,towards,125
2056,quiet,125
2169,walked,125
885,opens,125
281,comparison,125
478,beauty,125
352,memorable,125
735,option,125
622,gates,125
1191,lands,125
1091,weekends,124
702,cantonese,124
1432,st,124
532,cold,124
1908,planning,123
2441,guess,123
86,seems,123
631,purchased,122
968,western,122
575,note,121
1585,earlier,121
304,rush,121
836,comfortable,120
866,skip,120
3176,understand,120
1554,starts,120
1090,weekdays,119
2233,fans,119
781,hand,118
1636,head,118
1289,accessible,118
1156,excitement,117
1348,paint,117
884,sunday,117
970,brilliant,117
492,donald,117
1212,anyone,117
975,tips,116
991,app,116
1009,ask,116
163,toilets,116
1978,nd,116
520,eating,115
1973,gave,115
87,local,115
1376,frozen,115
3090,surprise,115
1358,thoroughly,115
1017,person,114
2096,overpriced,113
24,relatively,113
1349,matter,113
835,wear,112
1870,air,112
1679,perhaps,112
1801,finish,112
1442,tree,111
758,travelling,111
2768,teenagers,111
2418,booked,110
1067,items,110
2024,asia,110
929,unless,110
833,movie,109
382,subway,109
1281,goes,109
2030,indian,109
1095,called,109
3022,school,109
1177,breakfast,109
566,foods,109
1013,usually,109
2120,yr,108
654,system,108
1598,anyway,108
1285,guests,107
1345,dumbo,107
3059,rude,107
1533,missing,107
198,location,107
2,anywhere,107
58,kowloon,107
616,shanghai,107
644,website,107
121,otherwise,106
495,paid,106
1745,month,105
1098,located,105
3529,stars,105
536,non,104
5312,stitch,104
1578,raining,104
728,transport,104
1715,forward,103
1681,ended,103
586,needed,103
1250,parachute,103
867,disneyworld,103
2928,snow,102
1522,universal,102
1617,expectations,102
1342,buying,102
2270,december,102
1371,journey,102
2684,stage,102
1173,making,102
1580,rode,102
559,quickly,101
451,four,101
161,gift,101
1004,schedule,101
347,indeed,101
1579,reason,101
397,it,101
152,grand,100
437,idea,100
726,shuttle,100
1260,goofy,100
992,discount,100
327,list,100
1165,round,100
1083,kept,100
872,fee,100
2566,stores,100
1392,bottle,100
805,heard,99
471,coasters,99
2329,looks,99
999,superb,99
422,impressed,99
1012,stickers,99
1552,believe,99
2240,bags,98
1492,cartoon,98
1183,opportunity,98
4044,reasonably,97
2125,planned,97
389,tourist,97
1512,store,97
1429,allow,97
2498,guide,97
1272,waste,97
671,choices,97
65,expecting,97
1433,lack,97
1262,lights,96
1702,rainy,96
269,designed,96
268,specially,96
1452,ice,96
1714,oh,96
1763,japan,96
18,fabulous,96
2568,friday,96
3063,wow,95
207,obviously,95
1264,baby,94
837,shoes,94
1131,tuesday,94
656,fastpass,94
1826,particularly,94
715,girls,94
487,slightly,94
1454,tea,94
2523,surely,94
2228,name,94
1448,looked,94
2407,offers,94
1993,experienced,94
1994,express,93
2103,enjoying,93
126,shade,93
682,philharmagic,93
1380,reached,93
1856,again,93
1160,added,93
1669,covered,92
1531,didnt,92
1816,seats,92
245,cafe,92
1534,admission,92
356,aged,92
937,friend,92
350,daughters,92
533,vegetarian,91
1851,winter,91
943,needs,91
6383,autopia,91
724,card,90
465,standard,90
1253,tell,90
3066,past,90
1390,hall,90
244,corner,89
977,manage,89
1517,cut,89
242,decent,88
49,ironman,88
883,saturday,88
1137,speak,88
1329,trying,88
1501,smile,88
1356,onto,88
2460,review,87
1632,meant,87
956,impressive,87
3850,standing,87
2752,unlike,87
1257,musical,86
4009,scale,86
1058,taste,86
2465,advance,86
809,mainly,85
2094,yo,85
1592,amount,85
2547,performance,85
266,trains,85
711,break,85
1855,e,85
3526,june,85
263,popcorn,85
1822,seat,84
1771,finally,84
1845,wrong,84
322,states,84
2685,october,84
22,fairly,84
427,okay,84
94,face,84
2480,completely,84
1504,brings,84
459,major,84
1944,meeting,83
204,fine,83
165,together,83
2049,blast,83
2631,hope,83
2658,hardly,83
2337,thursday,82
1983,consider,82
2187,considering,82
743,experiences,82
1559,deal,82
56,central,82
869,yrs,82
240,disappointment,82
1475,ready,82
1542,ahead,82
2416,efficient,81
493,duck,81
1134,included,80
935,outlets,80
1347,manageable,80
984,bag,80
673,ate,80
2245,site,79
844,nearly,79
2038,advice,79
2478,section,79
239,biggest,79
1724,dog,78
4530,singapore,78
1167,whilst,78
1132,march,78
1126,attention,78
2171,garden,78
2693,third,78
645,dining,77
2567,organised,77
270,opinion,77
2072,treat,77
3902,locals,77
2552,snack,77
1133,package,77
2711,imagine,76
174,famous,76
2569,based,76
186,gone,76
840,turn,76
1370,cancelled,76
1227,disappoint,76
505,tarzan,76
1309,performances,76
2573,pushing,76
1587,surprisingly,76
2055,teens,76
2250,cream,76
1919,saying,76
1625,thunder,75
2789,july,75
398,means,75
404,wondrous,75
4130,greet,75
1419,bear,75
2672,order,75
953,mrt,75
2326,normal,74
901,knew,74
1200,track,74
584,months,74
3099,pick,74
816,priority,74
6790,astro,74
3153,comes,73
2591,upon,73
2179,dark,73
950,loads,73
1852,club,73
1643,delicious,73
514,apart,73
2919,provided,73
2709,november,73
1490,cinderella,73
3232,tiring,72
249,style,72
1440,personally,72
2016,caught,72
1457,lantau,72
1169,loves,72
2395,mini,72
1704,case,72
1907,organized,72
1672,multiple,72
2220,highlights,72
2076,crazy,72
843,rained,71
2017,flights,71
1274,leaving,71
1611,across,71
1146,add,71
142,certain,71
2559,decorated,71
2677,beat,71
2242,security,71
2452,empty,71
3525,spending,70
1352,generally,70
985,entering,70
3497,transportation,70
2219,basically,70
3794,care,70
3577,personal,70
2587,move,70
1000,gives,70
880,finished,70
1988,flight,70
2042,girl,69
1809,type,69
1603,push,69
853,waits,69
4075,parts,68
790,costs,68
1192,incredible,68
2673,wet,68
318,grown,68
1762,effects,68
2068,toys,68
563,easier,68
1077,eyes,68
756,simple,67
774,asked,67
2178,riding,67
3119,whether,67
879,period,67
4042,pluto,67
503,opportunities,67
3803,groups,67
2489,bored,67
2012,boring,67
515,language,67
415,vacation,67
2181,lost,66
1956,difficult,66
429,construction,66
857,walt,66
1437,boy,66
230,events,66
591,none,66
1417,pre,65
3603,middle,65
1435,counter,65
2581,met,65
2850,encounter,65
1609,hit,65
3937,stopped,65
298,timings,65
5655,country,65
246,typical,65
2649,job,64
3939,indoor,64
226,theatre,64
425,themes,64
167,compact,64
1619,studios,64
1410,rollercoaster,64
923,downside,64
77,staffs,64
1656,after,64
2471,chicken,64
598,ups,64
5480,carousel,64
2424,headed,64
5825,camera,63
1668,standards,63
2054,america,63
553,five,63
1354,rd,63
1774,running,63
1528,sometimes,63
1114,rooms,63
1055,recently,62
1310,game,62
1566,built,62
222,timing,62
1368,voucher,62
3325,bottles,62
1422,fully,62
434,wednesday,62
531,warm,62
1712,feels,62
2550,q,62
2593,lining,62
2044,chose,62
479,renovation,62
1610,offered,61
2061,destination,61
2023,senior,61
1563,tiny,61
3920,adventures,61
1128,queued,61
1127,detail,61
315,dl,61
4409,closes,61
2771,grab,61
1894,fairy,61
1375,elsa,61
1966,a,61
1918,thank,61
804,town,61
1047,provide,61
2950,turned,61
2690,prepare,60
976,navigate,60
1377,session,60
2022,aware,60
2665,stalls,60
4269,tarzans,60
3110,amazed,59
1170,traveling,59
2335,prior,59
4099,april,59
1913,professional,59
604,umbrellas,59
68,boys,59
1361,management,59
1836,january,59
383,stations,59
1981,often,59
2886,heavy,59
3269,range,59
718,decorations,59
1940,classic,59
2079,sections,59
367,movies,58
1389,banquet,58
1076,joy,58
952,safe,58
1873,toddler,58
1413,affordable,58
2790,august,58
2787,sufficient,58
1732,mention,58
1258,singing,57
2238,important,57
2467,noon,57
1551,funny,57
2490,geared,57
2791,negative,57
2563,lighting,57
1677,particular,57
3178,hence,57
606,over,57
2417,pleasantly,57
1049,guest,57
1837,luckily,57
2183,seating,57
2003,absolute,56
818,selfie,56
2797,faces,56
2137,helped,56
3172,bringing,56
1479,hrs,56
3744,someone,56
565,selection,56
2378,pics,56
1992,hold,56
168,maintenance,56
4021,grew,56
1084,alot,56
1050,micky,56
832,songs,56
2074,resorts,56
1118,toilet,56
770,level,56
973,polite,56
2772,event,56
525,outdoor,56
4350,drinking,55
1196,costumes,55
2832,slinky,55
4324,immediately,55
3126,information,55
3157,details,55
376,become,55
2194,interactive,55
5317,poor,55
2366,tung,55
2473,hkg,55
1486,cash,55
706,difference,55
124,issue,55
2871,usd,54
182,notice,54
223,example,54
1330,low,54
898,worked,54
108,attractive,54
2367,chung,54
2110,alone,54
2766,stick,54
1456,r,54
2868,suited,54
3633,noticed,54
4357,rice,54
2756,behind,54
1521,extreme,54
435,slow,54
380,dedicated,54
1096,tahitian,54
3928,bother,54
4263,among,54
646,vouchers,53
2301,prefer,53
1428,strollers,53
1705,max,53
3197,advise,53
5024,nicely,53
1201,fair,53
2063,colourful,53
2058,beautifully,53
2947,honestly,53
2288,pack,53
3875,cant,53
1218,ideal,53
1560,mean,53
4812,colorful,53
1176,nights,53
4219,general,53
587,hkdl,52
1252,download,52
2230,countries,52
4898,flying,52
1689,future,52
762,rate,52
2474,sister,52
1306,fill,52
982,luggage,52
1561,working,52
658,explorers,51
909,dressed,51
3427,gardens,51
3115,september,51
3705,cause,51
995,que,51
3362,alike,50
1896,sadly,50
2503,terms,50
1099,treehouse,50
1436,massive,50
1236,queueing,50
1661,white,50
2737,follow,50
4158,machine,50
1164,member,50
1116,regular,50
2995,mandarin,50
2889,activity,50
1162,played,50
1989,checked,50
2209,playing,50
1972,travelled,49
1374,helps,49
2158,table,49
2659,maximum,49
4036,p,49
1011,exit,49
1864,culture,49
3131,nearby,49
2004,ball,49
2039,budget,49
1149,sold,49
117,thanks,49
1905,typhoon,49
680,sad,49
1573,entered,49
257,dreams,49
761,discounted,49
786,problems,48
579,there,48
260,starting,48
2160,ques,48
2951,annual,48
1293,comparing,48
2859,advantage,48
5510,followed,48
842,honest,48
2159,minimal,48
1094,worry,48
1887,charge,48
3370,returned,48
1388,royal,48
3784,hat,48
2142,sweet,48
942,cater,48
903,regret,48
1899,charm,48
2151,com,47
2509,expectation,47
1268,clear,47
3448,speaking,47
3909,enchanted,47
1088,directly,47
2244,therefore,47
2694,visits,47
3403,dancing,47
1426,literally,47
3237,clothes,47
4382,sense,47
2458,sum,47
2332,nevertheless,47
3042,total,47
93,smiling,47
2070,memory,47
5257,cups,47
1317,addition,47
713,speed,47
2065,energy,46
4100,board,46
1365,rains,46
814,customer,46
27,moved,46
791,route,46
2341,ears,46
664,market,46
1706,paying,46
1738,laid,46
1979,jan,46
1213,spare,46
2726,happiness,46
2705,traditional,46
5081,word,46
1097,terrace,46
3846,theater,46
7,layout,46
3097,mentioned,46
2851,wide,46
1821,moving,45
85,brand,45
2231,dec,45
2098,adrenaline,45
5634,somewhere,45
934,burger,45
339,row,45
1105,lol,45
2114,approx,45
1710,fountains,45
113,points,45
678,pirates,45
1080,performers,45
3722,sort,45
3165,living,45
767,road,45
11,familiar,45
1300,visitor,45
171,present,45
2751,cutting,45
6791,blasters,44
60,changed,44
2943,credit,44
4209,conditioned,44
771,numerous,44
1569,ca,44
1924,favorites,44
4127,before,44
4123,humidity,44
2089,seniors,44
1675,required,44
3299,hear,44
2488,ensure,44
440,seekers,44
886,zone,44
2071,lifetime,44
1280,everybody,44
3098,locations,44
1275,feet,44
2104,esp,44
3922,drive,44
3209,giving,44
519,building,44
2535,wise,43
2161,direct,43
2328,majority,43
530,served,43
39,marvel,43
2698,mood,43
4779,off,43
962,incredibly,43
3942,anniversary,43
2908,height,43
963,catered,43
1952,dance,43
2287,international,43
3669,toddlers,43
3557,touch,43
2976,pace,43
4625,exactly,42
752,skipped,42
2007,spots,42
2862,fountain,42
1235,thus,42
693,sitting,42
2336,olds,42
2903,proper,42
919,additional,42
3677,mad,42
3830,class,42
251,serving,42
1766,mascots,42
576,daily,42
3635,parking,42
2633,happen,42
971,x,42
692,depending,42
4515,rider,42
632,australia,42
1817,fit,42
2010,relax,41
1986,during,41
620,sea,41
3109,aside,41
578,sell,41
1891,carts,41
750,heaps,41
2330,railroad,41
3578,languages,41
2356,crew,41
1459,tsim,41
2524,sons,41
1460,sha,41
1897,collect,41
3768,sign,41
1929,overly,41
1695,worthwhile,41
1793,wdw,40
354,definately,40
2143,interested,40
915,somewhat,40
2629,happened,40
2115,partner,40
1421,euro,40
1909,decide,40
2263,actual,40
2635,thinking,40
666,burgers,40
2807,costly,40
1283,shut,40
4454,animation,40
1532,ur,40
1299,floats,40
5464,coz,40
4746,faster,40
2750,specific,40
1481,rent,40
101,supposed,40
2887,hassle,40
2053,busier,40
430,kinda,40
2905,discounts,40
107,bakery,39
1906,connected,39
556,hire,39
1797,pushy,39
3238,nonetheless,39
986,wont,39
2078,separate,39
3410,today,39
3405,recent,39
1770,welcome,39
1755,tours,39
1935,ways,39
1980,saved,39
1207,clearly,39
2621,itinerary,39
4577,outing,39
4311,chips,39
2932,mainlanders,39
2697,party,39
2608,eye,39
931,corn,39
2988,property,38
518,shame,38
799,arriving,38
3472,studio,38
1266,transfer,38
3304,fish,38
253,talking,38
4206,fried,38
1057,lacking,38
3751,services,38
4180,fall,38
2189,checking,38
2557,beginning,37
4807,adventurous,37
1623,larger,37
1915,effort,37
662,aimed,37
665,serve,37
1630,warning,37
1062,menu,37
91,worst,37
3510,fries,37
6589,jump,37
821,bottled,37
5527,says,37
3785,sunscreen,37
2271,wheelchair,37
378,step,37
4559,distance,37
1883,waffles,37
1265,relaxing,36
3456,picked,36
7152,anna,36
2728,breeze,36
4187,lower,36
2742,stories,36
3690,cooler,36
254,whatever,36
1231,exclusive,36
1871,join,36
827,rollercoasters,36
4420,happens,36
812,tame,36
1379,minimum,36
219,completed,36
2385,smiles,36
1002,wifi,36
1461,tsui,36
1984,g,36
2398,entertain,36
6487,advisable,36
3921,buffet,36
2208,perfectly,36
1042,pool,36
319,admit,36
285,include,36
2682,appear,36
831,production,35
1092,muslim,35
1651,selling,35
3028,wasnt,35
2997,spoke,35
456,loud,35
2145,designated,35
1857,tend,35
2922,appreciate,35
1850,venue,35
5981,wonderland,35
2091,stops,35
1586,phone,35
5055,wonder,35
568,caramel,35
863,plaza,35
2122,divided,35
3060,quieter,35
1425,doubt,35
708,allows,35
1881,training,35
994,booking,35
1385,coupons,35
1185,jedi,34
2431,outstanding,34
1225,currently,34
2437,enjoyment,34
2259,cup,34
2984,dishes,34
3436,arrival,34
2973,finale,34
1536,dollars,34
2032,signs,34
765,centre,34
1395,tale,34
1921,moments,34
3425,ten,34
2692,reading,34
4518,sat,34
1446,veg,34
2901,following,34
2598,coupon,34
5910,im,33
2958,known,33
3228,atleast,33
1524,build,33
510,favourites,33
3504,los,33
3091,ending,33
1056,exploring,33
2632,design,33
3478,sound,33
1516,final,33
2457,dim,33
225,storybook,33
2190,mom,33
2793,control,33
3305,hands,33
2760,worlds,33
3463,hey,33
2216,degrees,33
3460,cab,33
1398,statues,32
1140,ran,32
2135,rail,32
3975,continue,32
1124,apparently,32
2686,date,32
3058,pushed,32
3278,higher,32
2388,unforgettable,32
2574,shoving,32
3076,kongs,32
5521,cake,32
61,previous,32
158,coffee,32
1575,fare,32
1748,fewer,32
1737,grandchildren,32
907,c,32
10972,village,32
3167,sandwiches,32
1743,pic,32
7124,magnificent,32
2088,leg,32
2867,tasty,32
864,inn,32
3741,storm,32
3615,jumping,32
6025,beside,32
1842,beforehand,32
3805,song,32
1948,actors,32
3250,entertained,32
3435,includes,32
554,fault,32
1254,happening,32
2123,zones,32
3505,angeles,32
819,sticks,32
2186,cafes,31
3009,daisy,31
310,exhausted,31
4947,call,31
993,saves,31
1844,you,31
6021,talk,31
4925,directions,31
633,printed,31
1698,thru,31
2430,spread,31
723,octopus,31
118,god,31
1968,caters,31
4726,hungry,31
3562,eurodisney,31
2781,agree,31
1295,newer,31
1549,words,31
72,turns,31
1772,wearing,31
1775,seriously,31
2722,celebrate,31
1178,relaxed,31
1934,west,31
2935,thats,31
3815,wild,31
3851,forgot,31
2520,scared,31
4276,ground,31
4261,lady,31
573,gifts,31
3364,counterparts,31
1811,france,30
485,sight,30
2817,soft,30
3064,factor,30
1833,witness,30
1933,east,30
1219,heading,30
3483,vegetarians,30
3715,cartoons,30
4038,returning,30
2205,this,30
3169,barely,30
3182,research,30
195,regardless,30
1378,decision,30
3964,properly,30
2453,haha,30
1482,careful,30
2213,created,30
3923,electric,30
3289,alive,30
4307,stands,30
51,feature,30
1313,eateries,30
3861,delight,30
1029,item,30
3089,features,30
846,impression,30
4407,rushed,30
4386,more,30
2134,childrens,29
5095,beautys,29
4389,complain,29
1143,expanding,29
2311,differences,29
1424,equally,29
1255,ends,29
5479,elephant,29
5449,facility,29
3383,useful,29
2258,plastic,29
1145,suggestion,29
4567,overwhelming,29
5062,terrible,29
1384,importantly,29
2315,strong,29
775,cheapest,29
1369,appreciated,29
2084,eve,29
45,newly,29
4427,fake,29
3782,spin,29
1686,adding,29
2613,mobile,29
2775,improved,29
4451,courteous,29
1303,versions,29
3772,adorable,29
3638,youngest,29
1016,door,29
1028,everyday,29
3199,patience,29
1666,firstly,29
3081,anytime,29
2643,lit,29
6188,became,29
669,beware,29
3955,beyond,29
1006,direction,29
3258,sites,29
3924,wished,29
4012,concept,29
4040,yummy,29
4640,machines,29
2662,maps,29
1812,out,29
2224,mum,29
4787,refill,29
599,held,28
5348,changing,28
1650,dad,28
4141,shape,28
2318,greets,28
