,Word,Count
387,renovations,11
2524,stitch,11
429,staffs,11
1897,warning,11
4200,terror,11
3299,dogs,11
1635,wasnt,11
1580,heart,11
210,55,11
489,during,11
825,grounds,11
5127,dress,11
3193,tables,11
1586,island,11
3042,plain,11
4348,unbelievable,11
1385,easter,11
1603,january,11
4259,bags,11
4126,alice,11
2405,wasting,11
1947,lights,11
4368,eye,11
690,yelled,11
2436,firstly,11
578,pricing,11
926,fans,11
1283,lined,11
1864,cover,11
1646,drop,11
432,polite,11
3347,writing,11
1370,shouted,11
4220,overcrowding,11
3688,downside,10
3725,restrooms,10
1085,16,10
2219,corner,10
2431,traveling,10
3789,warned,10
4574,18,10
5766,santa,10
5910,conditions,10
1624,rope,10
930,weekdays,10
4571,tower,10
1733,hyperspace,10
2486,carry,10
5043,60th,10
2379,ground,10
1674,beginning,10
2514,proper,10
976,silly,10
3599,result,10
5950,occasion,10
2511,spoiled,10
4760,mom,10
3586,hear,10
5292,department,10
2493,yr,10
5316,showing,10
1016,camera,10
1645,mainly,10
761,unlike,10
2290,teenage,10
3557,putting,10
1024,key,10
1568,amazed,10
2599,buildings,10
29,acceptable,10
3556,doors,10
2487,commercial,10
228,fried,10
2695,fit,10
5250,headed,10
1577,accessible,10
4837,levels,10
3549,gotten,10
949,cinderella,10
2328,2012,10
1453,2017,10
2047,serving,10
1207,accept,10
7060,ratatouille,10
4354,so,10
3374,action,10
5396,beach,10
2035,self,10
2037,guys,10
4106,there,10
687,pluto,10
3412,clear,10
2990,men,10
2050,autopia,10
3417,kind,10
2978,diner,10
1408,manager,10
1372,youngest,10
1874,queing,10
2090,chaos,10
505,kingdom,10
1952,loud,10
1950,2010,10
1306,dressed,10
4237,niece,10
1945,sight,10
1282,granddaughter,10
1273,join,10
6249,mcdonalds,10
3249,flight,10
4194,lives,10
4326,downhill,10
2024,date,10
1354,rained,10
4340,cup,10
516,variety,10
830,comparing,10
2177,99,10
4011,walkways,10
3511,movies,10
2161,hey,10
3512,women,10
1095,yesterday,10
1774,pram,10
2125,under,10
2176,saving,10
2185,hundreds,10
3468,updating,10
1431,separate,10
2113,center,10
3520,profit,10
2781,disaster,10
1107,photographers,10
1449,glad,10
1481,road,10
3481,drive,10
3519,window,10
3453,desperate,10
649,sleeping,9
2019,neither,9
1898,wear,9
3147,frontier,9
3540,hr,9
3310,dropped,9
3110,tend,9
2001,common,9
2372,appear,9
1763,concept,9
1798,black,9
1918,dl,9
2461,luck,9
654,pain,9
3262,de,9
3173,screaming,9
2391,fairly,9
65,property,9
3197,books,9
1963,folks,9
3216,boys,9
3759,boarding,9
3763,act,9
7685,ranch,9
3214,decide,9
1610,periods,9
